SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_INCOME_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OWN_CAR_AGE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
101158,0,F,N,N,0,106800.0,527300.0,18378.2,Secondary / secondary special,Married,Working,-25087,-496,,0.5338682654407132,0.5956877201383926,0.49477444339984467
101159,1,F,N,Y,0,196800.0,675400.0,45352.9,Secondary / secondary special,Married,Working,-12532,-2142,,,0.28793823646729266,0.7874684587445724
101160,0,M,N,N,1,264500.0,558000.0,40231.0,Secondary / secondary special,Married,Commercial associate,-24775,-1935,,,0.6939981701887401,0.574327762638701
101161,0,F,Y,Y,0,210100.0,386500.0,16706.7,Secondary / secondary special,Married,Working,-21055,-260,14.5,,0.7573702093435931,
101162,0,M,N,Y,1,48700.0,73500.0,3673.3,Secondary / secondary special,Married,Commercial associate,-22667,-1453,,,0.361795247230733,0.903336913311331
101163,0,M,Y,Y,0,137500.0,460900.0,18498.6,Secondary / secondary special,Married,Commercial associate,-21739,-596,19.7,,0.9009972229933698,0.5969831755010704
101164,0,F,N,N,0,91500.0,264800.0,21709.0,Secondary / secondary special,Married,Working,-8072,-541,,,0.7248216519427672,0.883520237923612
101165,0,F,Y,Y,0,199200.0,320200.0,16296.6,Secondary / secondary special,Married,Commercial associate,-16500,-134,3.2,,0.691334560106362,0.35875716179533595
101166,0,M,N,Y,1,152000.0,729200.0,30851.9,Higher education,Married,Working,-9524,-1992,,,0.7948599755437555,0.6157885835771862
101167,0,M,N,Y,1,318100.0,1041600.0,52024.3,Secondary / secondary special,Married,Pensioner,-19477,365243,,0.4397604593603459,0.9087335937402145,0.7647021874643644
101168,0,F,N,N,2,126800.0,535700.0,34063.4,Secondary / secondary special,Separated,Working,-8715,-2036,,,0.26285005234279063,
101169,0,M,Y,Y,1,152200.0,885800.0,44254.0,Secondary / secondary special,Married,Pensioner,-8252,365243,19.3,0.2340747009762761,0.5821775093041138,0.6577361721458013
101170,0,F,N,Y,0,139300.0,462200.0,21294.7,Secondary / secondary special,Single / not married,Commercial associate,-23567,-522,,,0.6892560662635969,0.7860218695919814
101171,0,F,N,Y,0,203500.0,525400.0,25010.5,Secondary / secondary special,Civil marriage,Commercial associate,-23748,-630,,,0.406151102384386,0.5791842974207673
101172,0,M,Y,N,0,95100.0,274900.0,12895.3,Secondary / secondary special,Civil marriage,Working,-18606,-78,4.8,,0.45490857851452215,0.4231153145717088
101173,0,F,N,Y,0,93900.0,159500.0,8458.9,Secondary / secondary special,Civil marriage,Working,-15733,-314,,0.6409247738130182,0.5624436212036664,0.49839940271386396
101174,0,M,N,Y,0,114300.0,300200.0,18062.4,Secondary / secondary special,Married,Working,-22195,-359,,0.8018346510466413,0.8873564354003134,0.547712738949059
101175,0,F,N,N,1,191600.0,1151800.0,100961.1,Secondary / secondary special,Married,Commercial associate,-24574,-7987,,0.5629659162748847,0.5555475937504077,
101176,0,M,Y,Y,1,235100.0,500600.0,45802.7,Higher education,Single / not married,Working,-8622,-146,0.3,0.5505911014684074,0.9256901405340977,0.7112193472481718
101177,1,F,N,Y,1,141200.0,445100.0,21527.1,Secondary / secondary special,Married,Pensioner,-9485,365243,,,0.4652517848646298,
101178,0,F,N,N,2,192200.0,411800.0,15153.3,Secondary / secondary special,Married,Working,-23538,-261,,,0.4952805120066596,0.7077746892251896
101179,0,F,Y,Y,0,185100.0,332100.0,12915.4,Incomplete higher,Single / not married,Pensioner,-9412,365243,6.0,,0.7645185188024525,0.5859959735901934
101180,0,F,N,Y,2,143500.0,487000.0,23498.1,Secondary / secondary special,Married,Pensioner,-20191,365243,,,0.6942618512255192,0.5048802729550287
101181,0,M,N,Y,1,142000.0,797000.0,34971.5,Higher education,Married,Working,-17374,-503,,0.7808031021811019,0.45316594601523724,0.4185342489940763
101182,0,F,N,N,2,207600.0,351000.0,11886.6,Secondary / secondary special,Married,Working,-16815,-769,,0.7362511363072753,0.5606843932990191,0.747650523298873
101183,0,F,N,N,0,348700.0,1718700.0,58569.3,Higher education,Married,Commercial associate,-9382,-1715,,,0.6147663290105344,0.2908064408728024
101184,0,F,N,Y,0,229700.0,401700.0,13436.5,Secondary / secondary special,Civil marriage,Working,-20445,-566,,0.7316897096477751,0.5704706331972256,
101185,1,F,Y,Y,0,253000.0,1297700.0,125627.3,Secondary / secondary special,Single / not married,Working,-18224,-4381,1.0,0.37266577238730103,0.6759306484725512,0.5935282656738169
101186,0,M,N,Y,0,368600.0,2332100.0,102626.4,Incomplete higher,Married,Working,-23954,-168,,,0.6438180854687648,0.8149684328219636
101187,0,F,N,Y,2,107600.0,310000.0,12449.1,Secondary / secondary special,Married,Commercial associate,-16103,-66,,0.78680633162843,0.8530268805518368,
101188,0,M,N,Y,0,201900.0,764800.0,63408.6,Secondary / secondary special,Married,Working,-23666,-69,,,0.6170598593346213,
101189,0,F,N,Y,0,283600.0,1202200.0,69633.3,Higher education,Married,State servant,-10894,-1087,,,0.594400972357881,0.6477378542539394
101190,1,M,N,Y,1,224700.0,592700.0,44555.9,Higher education,Single / not married,Working,-11244,-65,,,0.42448463305524076,0.6032653979280733
101191,0,F,N,Y,0,112500.0,194700.0,11004.7,Secondary / secondary special,Single / not married,Working,-24307,-786,,,0.5700199172401084,
101192,0,F,Y,Y,0,102900.0,189300.0,10056.2,Secondary / secondary special,Civil marriage,Working,-9412,-583,13.6,0.7550595403810068,0.8318004840246515,0.7347995595662195
101193,0,M,N,Y,0,307100.0,1028900.0,75836.3,Secondary / secondary special,Married,Pensioner,-11817,365243,,,0.7705215498642459,0.8638534455989023
101194,0,M,N,Y,0,177600.0,449700.0,22573.4,Higher education,Married,Pensioner,-10148,365243,,0.4311637269817462,0.6689542767646722,0.6163300001669347
101195,0,M,N,Y,2,169000.0,687400.0,49986.7,Secondary / secondary special,Married,Working,-20113,-746,,,0.828626731567562,0.6844807868411179
101196,0,F,Y,Y,0,148600.0,270700.0,9516.3,Secondary / secondary special,Married,Commercial associate,-21349,-1006,2.9,,0.4830851240246008,
101197,0,F,N,Y,0,290600.0,1434200.0,107113.5,Secondary / secondary special,Married,Working,-23474,365243,,,0.7324659902463089,0.5618855959197188
101198,0,M,Y,Y,0,228300.0,517100.0,25534.6,Secondary / secondary special,Married,Working,-10244,-2616,9.5,,0.6749603627123326,0.9719832560724598
101199,0,F,N,Y,0,135400.0,225900.0,13378.1,Secondary / secondary special,Married,Working,-13310,-2028,,0.5216247235455473,0.46809019249001144,0.7788478592706567
101200,0,M,N,N,0,221900.0,612400.0,33183.5,Secondary / secondary special,Married,Pensioner,-13231,365243,,,0.7290729946484005,0.8975653612753749
101201,0,F,Y,N,0,159600.0,786300.0,44205.2,Secondary / secondary special,Single / not married,Working,-24737,365243,15.8,0.7840617091259972,0.5856290093117481,0.6105797976886231
101202,0,F,N,N,1,218000.0,451900.0,15280.7,Secondary / secondary special,Single / not married,Commercial associate,-17889,-2316,,,0.5068230911247605,0.7122360422866937
101203,0,M,N,Y,1,271100.0,1456100.0,62568.0,Secondary / secondary special,Married,Working,-13587,-967,,0.8130283837932193,0.5554643766234526,
101204,0,M,Y,N,0,256900.0,1189900.0,108424.2,Secondary / secondary special,Single / not married,Pensioner,-12907,365243,11.8,,0.5668816191741263,0.46527892819449695
101205,0,F,N,Y,0,67700.0,205700.0,7703.6,Secondary / secondary special,Married,State servant,-13263,-498,,0.779103254547637,0.8616667133466529,0.5312221573345437
101206,0,F,N,Y,0,185600.0,362300.0,17327.7,Higher education,Married,Working,-20156,-2870,,0.6072340766571985,0.6462410426220945,0.8840904582459755
101207,0,F,Y,Y,0,286400.0,1732200.0,140483.3,Secondary / secondary special,Married,Commercial associate,-17300,-745,0.2,,0.4534249887697425,0.5364799826684057
101208,0,F,N,Y,2,106600.0,284100.0,14620.2,Secondary / secondary special,Married,Commercial associate,-18603,-337,,0.6293506030138274,0.9530979886470538,0.5264965081284744
101209,0,F,N,Y,0,360500.0,1680900.0,132668.0,Secondary / secondary special,Single / not married,State servant,-15919,-702,,,0.3359601389407903,0.7758107369229832
101210,0,F,Y,Y,0,194700.0,964900.0,45621.4,Higher education,Married,Working,-8130,-1556,14.0,,0.6921395876576838,0.784780332327292
101211,0,M,Y,N,1,226700.0,942900.0,54145.2,Secondary / secondary special,Married,Working,-19716,-376,11.0,,,0.6452023640824065
101212,0,M,N,Y,0,226600.0,1001800.0,88372.5,Lower secondary,Married,Working,-20365,-455,,,0.8212720817103676,0.5143036538715613
101213,0,F,Y,Y,2,80400.0,239700.0,10389.6,Secondary / secondary special,Married,Commercial associate,-10830,-2956,2.9,0.689744036585276,0.44061480794428687,0.7084278483627312
101214,0,F,N,N,0,230500.0,1022800.0,69729.1,Secondary / secondary special,Married,Working,-19055,-703,,,0.734530496780633,0.47243474646488526
101215,1,F,N,Y,0,183900.0,1033300.0,40797.8,Secondary / secondary special,Married,Working,-23055,-6140,,,0.44604456014927873,0.5216997928867645
101216,0,F,N,Y,0,120400.0,648200.0,23087.1,Secondary / secondary special,Married,Pensioner,-18237,-384,,,0.23939686037917746,0.7728007787551538
101217,0,F,N,Y,1,305800.0,799800.0,53840.3,Incomplete higher,Married,Pensioner,-19391,365243,,0.7667289414923495,0.5662146572142222,0.7543650000484745
101218,0,F,N,Y,0,62800.0,340000.0,21095.8,Secondary / secondary special,Married,Working,-19955,-370,,0.7714277878310799,0.5277602012711903,0.6573633680564416
101219,0,M,N,N,1,111800.0,547800.0,50111.7,Higher education,Single / not married,Commercial associate,-13356,-1093,,0.7167490677188204,0.5781917052982671,0.804401899926861
101220,1,F,N,N,1,283200.0,1042500.0,53106.7,Lower secondary,Civil marriage,Working,-10375,-1460,,0.24392603746561997,0.5044388007067481,
101221,0,F,N,N,0,231900.0,911600.0,34007.7,Higher education,Single / not married,Commercial associate,-15956,-88,,,0.3316015488412196,
101222,0,F,N,Y,0,115600.0,471800.0,38661.6,Secondary / secondary special,Separated,Working,-11734,-1887,,0.7455099586200256,0.7392797646949653,
101223,0,M,N,N,1,106900.0,576700.0,43182.7,Higher education,Married,Working,-19714,-63,,0.4914723404195219,0.5765890992885329,0.8674805061392502
101224,0,F,Y,N,0,136900.0,624200.0,25076.3,Secondary / secondary special,Single / not married,Working,-20204,-2447,17.5,0.671325420241794,0.7105803534496498,0.5144637666988114
101225,0,F,N,Y,1,175700.0,1008200.0,44292.8,Secondary / secondary special,Single / not married,Unemployed,-7813,365243,,0.5495430170436783,0.45327800499759147,0.755538796617488
101226,0,M,N,Y,0,126200.0,707000.0,50548.0,Secondary / secondary special,Civil marriage,Working,-24399,-110,,,0.4446706854297109,0.5670644723604804
101227,0,F,Y,Y,1,148200.0,899500.0,67002.2,Higher education,Single / not married,Working,-23887,-633,1.8,,0.6872444409721098,0.7228414277667767
101228,0,F,Y,Y,0,160600.0,943400.0,82685.8,Higher education,Separated,Working,-9983,-608,15.8,,0.4318515884617656,0.8409000819953368
101229,0,M,N,N,0,133300.0,213900.0,20660.9,Secondary / secondary special,Married,Pensioner,-16046,-8149,,,0.6391744239400557,0.4390711149164054
101230,0,F,N,Y,0,127100.0,421200.0,22827.0,Higher education,Separated,Working,-11334,-524,,0.5381990956686953,0.7555694638869125,0.600752083492733
101231,0,F,N,Y,0,91800.0,309200.0,25433.6,Secondary / secondary special,Married,Working,-24569,-285,,,0.4872363707876503,
101232,1,F,N,N,0,154100.0,760400.0,47998.9,Secondary / secondary special,Married,Commercial associate,-17593,-3017,,0.46683126310408657,0.5091742486074983,0.7210247133333446
101233,0,F,N,Y,0,152700.0,661800.0,24084.2,Secondary / secondary special,Married,Working,-19945,-337,,,0.5743420486566436,
101234,0,M,N,Y,0,102300.0,660100.0,60080.1,Secondary / secondary special,Married,Commercial associate,-24814,-4532,,0.4423486944121566,0.6642473775165367,0.936114713198216
101235,0,F,Y,N,0,177000.0,812700.0,31335.5,Secondary / secondary special,Married,Commercial associate,-19469,-4855,3.8,,0.7867760895630792,0.5474402404140232
101236,0,F,N,N,1,264900.0,1148400.0,65129.8,Higher education,Married,Commercial associate,-22936,-700,,0.580061009589677,0.8989182605785581,0.4389454174648891
101237,0,F,Y,Y,0,160400.0,922500.0,50582.0,Lower secondary,Married,Commercial associate,-11887,-555,15.3,,0.8123670245869598,
101238,0,F,N,Y,1,189200.0,1031200.0,35011.3,Secondary / secondary special,Married,Working,-11691,-1551,,0.38759263000058475,0.2931363574583245,
101239,0,F,N,N,0,243100.0,559700.0,26191.4,Secondary / secondary special,Married,Commercial associate,-15405,-2220,,0.7408090275022894,0.34782346435142303,0.5683974259049843
101240,0,F,Y,N,0,153500.0,601700.0,56062.2,Secondary / secondary special,Married,State servant,-23124,-631,13.4,,0.7211895669723207,
101241,0,M,N,Y,0,232900.0,1504200.0,58129.8,Higher education,Single / not married,Working,-8356,-1781,,0.48669806871871535,0.8993011267738826,0.5489259036762958
101242,0,F,N,Y,0,55300.0,278700.0,13214.5,Secondary / secondary special,Single / not married,Pensioner,-15408,365243,,,0.721511676749776,0.7871115801074561
101243,0,F,Y,Y,1,113300.0,183300.0,7176.6,Secondary / secondary special,Single / not married,Commercial associate,-22132,-1054,5.5,,0.6473196617495229,
101244,0,F,Y,N,0,94900.0,171500.0,13167.7,Secondary / secondary special,Married,Commercial associate,-10781,-350,17.4,,0.6569740163365129,0.7633912525290569
101245,0,F,Y,N,0,294000.0,1516300.0,99427.1,Secondary / secondary special,Widow,Working,-18465,-314,7.9,,0.6974756060553114,0.42189628992478145
101246,0,F,Y,Y,0,207100.0,1111400.0,39396.6,Higher education,Civil marriage,State servant,-8896,-589,19.9,,0.5542307317979844,
101247,0,F,N,Y,1,90400.0,506000.0,27208.2,Secondary / secondary special,Married,Working,-7852,-1277,,0.7444920967116717,0.8441259708662399,
101248,0,F,N,N,1,100400.0,297500.0,14717.7,Secondary / secondary special,Married,Working,-13261,-2296,,0.8124897273078575,0.4964136405805209,0.6971573799375486
101249,0,M,N,Y,0,84100.0,465100.0,20343.3,Secondary / secondary special,Married,Working,-21794,-1562,,0.787032841380355,0.5522041432049034,0.4088567440465108
101250,0,M,N,Y,0,180500.0,1166200.0,56705.6,Secondary / secondary special,Civil marriage,Commercial associate,-8394,-1820,,,0.7476365284138486,0.8094978365300058
101251,1,F,Y,Y,1,170000.0,744700.0,29773.2,Secondary / secondary special,Civil marriage,Commercial associate,-14065,-3267,2.4,0.4419736116891894,0.3143069288599058,0.6517332522397244
101252,0,F,Y,Y,0,128800.0,578300.0,39983.6,Secondary / secondary special,Separated,Commercial associate,-20444,-43,7.5,0.5836069684940519,0.7681633093697211,0.371805457597552
101253,0,F,N,N,0,105000.0,285700.0,10053.9,Higher education,Widow,Working,-14141,-4,,0.7215990683878045,0.8158474421646476,0.5857314530226442
101254,0,F,N,Y,1,153600.0,396100.0,35769.6,Secondary / secondary special,Single / not married,Commercial associate,-16064,-376,,,0.787418110997593,0.8476026327973828
101255,0,F,N,Y,1,496700.0,764600.0,38249.1,Secondary / secondary special,Married,Working,-16442,-1684,,0.6497967893933363,0.6588942046097743,0.7223552725325683
101256,0,M,Y,N,0,131100.0,337600.0,11271.0,Secondary / secondary special,Married,Pensioner,-23588,365243,5.8,0.849242263765954,0.4799565595839688,0.6609964523323701
101257,0,M,N,N,0,260600.0,588700.0,25401.5,Secondary / secondary special,Married,Working,-23026,-2079,,,0.7995460473653888,0.741669776004596
101258,0,M,N,Y,0,136100.0,655200.0,33354.6,Secondary / secondary special,Married,Working,-8785,-1966,,,0.8231570687364399,0.5240882782806281
101259,0,F,N,Y,0,240800.0,410700.0,14137.3,Higher education,Married,Working,-19806,-3527,,0.8190100005922635,0.7250493275299873,0.5627719625869362
101260,0,M,Y,N,1,204200.0,1295100.0,112035.5,Secondary / secondary special,Married,Working,-17188,-159,7.3,,0.4952009319984085,0.6379437294950467
101261,0,F,Y,Y,0,153400.0,935700.0,50722.0,Higher education,Single / not married,Commercial associate,-13885,-421,8.6,0.6336166715983776,0.36112418410319663,0.6348548079030507
101262,0,F,N,Y,0,207500.0,638500.0,22745.8,Secondary / secondary special,Married,Unemployed,-16305,365243,,,0.46916513983686353,0.6630642498858765
101263,0,F,N,Y,0,266900.0,1617200.0,68511.2,Secondary / secondary special,Civil marriage,Commercial associate,-23094,-513,,,0.8708237369568603,
101264,0,M,N,Y,1,160400.0,624400.0,35949.7,Secondary / secondary special,Separated,Working,-21223,-4805,,0.1770358818482903,0.4599771639513826,0.7147850773988932
101265,0,F,Y,N,1,143400.0,831400.0,28134.3,Secondary / secondary special,Married,Working,-17629,-1732,8.9,0.6451152584667049,0.7812071613847575,0.6467408540080776
101266,0,M,N,Y,0,209900.0,1037200.0,41186.9,Secondary / secondary special,Married,Commercial associate,-10748,-1775,,,0.6169873109274061,0.6770204486973165
101267,1,F,N,Y,1,324100.0,636700.0,21549.2,Higher education,Married,Working,-18516,-3534,,,0.48663759395081285,0.6555730696668656
101268,0,M,N,Y,1,83200.0,421600.0,19452.2,Secondary / secondary special,Civil marriage,Pensioner,-16401,365243,,0.4307454032334136,0.5702272035563661,0.8292857107575312
101269,0,F,N,Y,0,88000.0,413500.0,40684.6,Secondary / secondary special,Single / not married,Commercial associate,-15504,-1956,,,0.42320025104617426,0.8004591051850406
101270,0,F,N,Y,1,294100.0,1626200.0,55240.0,Secondary / secondary special,Married,Working,-24217,-3567,,0.24195411724380783,0.6136978439201006,0.6453549230695411
101271,0,M,N,N,2,122000.0,650100.0,24549.3,Secondary / secondary special,Single / not married,State servant,-25073,-583,,,0.5119756321340094,0.5655056954016376
101272,0,F,N,Y,0,272400.0,1406100.0,66938.3,Secondary / secondary special,Civil marriage,Working,-24349,-3430,,0.5227631530267387,0.4771515906234282,
101273,0,F,N,Y,1,114900.0,543300.0,41103.6,Secondary / secondary special,Married,Commercial associate,-20624,-140,,,0.7807773057918946,
101274,1,F,N,Y,1,126000.0,729700.0,26420.4,Secondary / secondary special,Single / not married,Working,-18169,-451,,0.339149561583573,0.32097835817796355,0.3769651908498871
101275,0,F,N,N,0,248400.0,1340200.0,58917.4,Secondary / secondary special,Married,Working,-13270,-1085,,,0.7274551700247254,
101276,0,F,N,Y,0,216500.0,1121300.0,111453.7,Higher education,Married,Working,-24276,-1265,,0.44985839825774454,0.7701050166016332,0.615823431989285
101277,0,F,N,N,1,93400.0,197400.0,9931.8,Secondary / secondary special,Separated,Commercial associate,-15658,-1918,,,0.5655170479135974,0.6600657459458442
